ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,CITY,STATE,COUNTRY,TERRITORY,LATITUDE,LONGITUDE,DISCOUNT_PERCENTAGE
10123,50,59.87,1,2993.5,2003-05-20,Shipped,2,5,2003,Classic Cars,50,S24_1628,Atelier graphique,33240322555.0,Nantes,,France,,47.2186371,-1.5541362,-19.74
10137,26,49.81,1,1295.06,2003-07-10,Shipped,3,7,2003,Classic Cars,50,S24_1628,Reims Collectables,33326471555.0,Reims,,France,,49.2577886,4.031926,0.38
10148,47,56.85,8,2671.95,2003-09-11,Shipped,3,9,2003,Classic Cars,50,S24_1628,"Anna's Decorations, Ltd",61299368555.0,North Sydney,NSW,Australia,,-33.8343158,151.2091974,-13.7
10161,23,53.33,7,1226.59,2003-10-17,Shipped,4,10,2003,Classic Cars,50,S24_1628,Heintze Collectables,4586213555.0,Aarhus,,Denmark,,56.1496278,10.2134046,-6.66
10172,34,42.76,5,1453.84,2003-11-05,Shipped,4,11,2003,Classic Cars,50,S24_1628,Gift Depot Inc.,12035552570.0,Bridgewater,CT,USA,,41.5350949,-73.3662305,14.48
10181,34,53.83,1,1830.22,2003-11-12,Shipped,4,11,2003,Classic Cars,50,S24_1628,Herkku Gifts,4722673215.0,Bergen,,Norway,,60.3943055,5.3259192,-7.66
10192,47,53.83,6,2530.01,2003-11-20,Shipped,4,11,2003,Classic Cars,50,S24_1628,Online Diecast Creations Co.,16035558647.0,Nashua,NH,USA,,42.7656251,-71.4677032,-7.66
10204,45,49.81,12,2241.45,2003-12-02,Shipped,4,12,2003,Classic Cars,50,S24_1628,Muscle Machine Inc,12125557413.0,NYC,NY,USA,,40.7127281,-74.0060152,0.38
10212,45,53.33,5,2399.85,2004-01-16,Shipped,1,1,2004,Classic Cars,50,S24_1628,Euro Shopping Channel,34915559444.0,Madrid,,Spain,,40.416782,-3.703507,-6.66
10226,36,43.27,3,1557.72,2004-02-26,Shipped,1,2,2004,Classic Cars,50,S24_1628,Collectable Mini Designs Co.,17605558146.0,San Diego,CA,USA,,32.7174202,-117.162772,13.46
10241,21,40.25,10,845.25,2004-04-13,Shipped,2,4,2004,Classic Cars,50,S24_1628,Mini Caravy,33388601555.0,Strasbourg,,France,,48.584614,7.7507127,19.5
10266,28,48.3,1,1352.4,2004-07-06,Shipped,3,7,2004,Classic Cars,50,S24_1628,L'ordine Souveniers,39522556555.0,Reggio Emilia,,Italy,,44.6086674,10.5940667,3.4
10278,35,45.28,1,1584.8,2004-08-06,Shipped,3,8,2004,Classic Cars,50,S24_1628,Signal Gift Stores,17025551838.0,Las Vegas,NV,USA,,36.1674263,-115.1484131,9.44
10288,50,52.32,13,2616.0,2004-09-01,Shipped,3,9,2004,Classic Cars,50,S24_1628,Handji Gifts& Co,,Singapore,,Singapore,,1.357107,103.8194992,-4.64
10301,22,51.32,3,1129.04,2003-10-05,Shipped,4,10,2003,Classic Cars,50,S24_1628,"Norway Gifts By Mail, Co.",4722121555.0,Oslo,,Norway,,59.9133301,10.7389701,-2.64
10311,45,49.3,8,2218.5,2004-10-16,Shipped,4,10,2004,Classic Cars,50,S24_1628,Euro Shopping Channel,34915559444.0,Madrid,,Spain,,40.416782,-3.703507,1.4
10321,48,42.26,5,2028.48,2004-11-04,Shipped,4,11,2004,Classic Cars,50,S24_1628,FunGiftIdeas.com,15085552555.0,New Bedford,MA,USA,,41.6362152,-70.934205,15.48
10332,20,87.96,5,1759.2,2004-11-17,Shipped,4,11,2004,Classic Cars,50,S24_1628,"AV Stores, Co.",441715551555.0,Manchester,,UK,,53.4794892,-2.2451148,-75.92
10343,27,36.21,6,977.67,2004-11-24,Shipped,4,11,2004,Classic Cars,50,S24_1628,Reims Collectables,33326471555.0,Reims,,France,,49.2577886,4.031926,27.58
10367,38,38.5,11,1463.0,2005-01-12,Resolved,1,1,2005,Classic Cars,50,S24_1628,Toys4GrownUps.com,16265557265.0,Pasadena,CA,USA,,34.1476507,-118.144155,23.0
10379,32,100.0,3,3970.56,2005-02-10,Shipped,1,2,2005,Classic Cars,50,S24_1628,Euro Shopping Channel,34915559444.0,Madrid,,Spain,,40.416782,-3.703507,-100.0
10407,64,40.25,10,2576.0,2005-04-22,On Hold,2,4,2005,Classic Cars,50,S24_1628,The Sharp Gifts Warehouse,14085553659.0,San Jose,CA,USA,,37.3361663,-121.890591,19.5
10420,37,60.37,13,2233.69,2005-05-29,In Process,2,5,2005,Classic Cars,50,S24_1628,Souveniers And Things Co.,61294958555.0,Chatswood,NSW,Australia,,-33.7967377,151.1814306,-20.74
10106,28,88.63,4,2481.64,2003-02-17,Shipped,1,2,2003,Planes,109,S24_1785,Rovelli Gifts,3903535640555.0,Bergamo,,Italy,,45.7566557,9.7542192,18.69
10120,39,100.0,10,4651.53,2003-04-29,Shipped,2,4,2003,Planes,109,S24_1785,"Australian Collectors, Co.",61395204555.0,Melbourne,Victoria,Australia,,-37.8142454,144.9631732,8.26
10133,41,94.1,5,3858.1,2003-06-27,Shipped,2,6,2003,Planes,109,S24_1785,Euro Shopping Channel,34915559444.0,Madrid,,Spain,,40.416782,-3.703507,13.67
10145,40,87.54,16,3501.6,2003-08-25,Shipped,3,8,2003,Planes,109,S24_1785,Toys4GrownUps.com,16265557265.0,Pasadena,CA,USA,,34.1476507,-118.144155,19.69
10168,49,100.0,11,6433.7,2003-10-28,Shipped,4,10,2003,Planes,109,S24_1785,Technics Stores Inc.,16505556809.0,Burlingame,CA,USA,,37.5780965,-122.3473099,8.26
10210,27,98.48,9,2658.96,2004-01-12,Shipped,1,1,2004,Planes,109,S24_1785,Osaka Souveniers Co.,810663425555.0,Osaka,Osaka,Japan,,34.6937569,135.5014539,9.65
10223,34,100.0,11,3608.76,2004-02-20,Shipped,1,2,2004,Planes,109,S24_1785,"Australian Collectors, Co.",61395204555.0,Melbourne,Victoria,Australia,,-37.8142454,144.9631732,8.26
10235,23,96.29,5,2214.67,2004-04-02,Shipped,2,4,2004,Planes,109,S24_1785,"Royal Canadian Collectables, Ltd.",16045554555.0,Tsawwassen,BC,Canada,,49.0242843,-123.0762236,11.66
10250,31,88.63,6,2747.53,2004-05-11,Shipped,2,5,2004,Planes,109,S24_1785,The Sharp Gifts Warehouse,14085553659.0,San Jose,CA,USA,,37.3361663,-121.890591,18.69
10262,34,97.38,1,3310.92,2004-06-24,Cancelled,2,6,2004,Planes,109,S24_1785,Euro Shopping Channel,34915559444.0,Madrid,,Spain,,40.416782,-3.703507,10.66
10275,25,95.2,11,2380.0,2004-07-23,Shipped,3,7,2004,Planes,109,S24_1785,La Rochelle Gifts,33240678555.0,Nantes,,France,,47.2186371,-1.5541362,12.66
10284,22,100.0,3,2310.88,2004-08-21,Shipped,3,8,2004,Planes,109,S24_1785,"Norway Gifts By Mail, Co.",4722121555.0,Oslo,,Norway,,59.9133301,10.7389701,8.26
10297,32,100.0,6,4061.76,2004-09-16,Shipped,3,9,2004,Planes,109,S24_1785,"Clover Collections, Co.",35318621555.0,Dublin,,Ireland,,53.3493795,-6.2605593,8.26
10308,31,100.0,9,3493.7,2004-10-15,Shipped,4,10,2004,Planes,109,S24_1785,Mini Classics,19145554562.0,White Plains,NY,USA,,41.0339862,-73.7629097,8.26
10316,25,100.0,1,2872.25,2004-11-01,Shipped,4,11,2004,Planes,109,S24_1785,giftsbymail.co.uk,441985558888.0,Cowes,Isle of Wight,UK,,50.7633176,-1.2985186,8.26
10328,47,87.54,14,4114.38,2004-11-12,Shipped,4,11,2004,Planes,109,S24_1785,Rovelli Gifts,3903535640555.0,Bergamo,,Italy,,45.7566557,9.7542192,19.69
10339,21,50.65,7,1063.65,2004-11-23,Shipped,4,11,2004,Planes,109,S24_1785,"Tokyo Collectables, Ltd",81335840555.0,Minato-ku,Tokyo,Japan,,35.6580089,139.7515137,53.53
10353,28,71.73,2,2008.44,2004-12-04,Shipped,4,12,2004,Planes,109,S24_1785,Gift Ideas Corp.,12035554407.0,Glendale,CT,USA,,41.2607273,-72.8465717,34.19
10374,46,94.1,3,4328.6,2005-02-02,Shipped,1,2,2005,Planes,109,S24_1785,"Australian Gift Network, Co",6161738446555.0,South Brisbane,Queensland,Australia,,-27.479264,153.0200774,13.67
10386,33,41.71,11,1376.43,2005-03-01,Resolved,1,3,2005,Planes,109,S24_1785,Euro Shopping Channel,34915559444.0,Madrid,,Spain,,40.416782,-3.703507,61.73
10398,43,100.0,16,5552.16,2005-03-30,Shipped,1,3,2005,Planes,109,S24_1785,Reims Collectables,33326471555.0,Reims,,France,,49.2577886,4.031926,8.26
10401,38,96.29,5,3659.02,2005-04-03,On Hold,2,4,2005,Planes,109,S24_1785,Tekni Collectables Inc.,12015559350.0,Newark,NJ,USA,,40.735657,-74.1723667,11.66
10416,47,88.63,6,4165.61,2005-05-10,Shipped,2,5,2005,Planes,109,S24_1785,L'ordine Souveniers,39522556555.0,Reggio Emilia,,Italy,,44.6086674,10.5940667,18.69
10101,45,31.2,3,1404.0,2003-01-09,Shipped,1,1,2003,Vintage Cars,33,S24_1937,"Blauer See Auto, Co.",496966902555.0,Frankfurt,,Germany,,50.1106444,8.6820917,5.45
10110,20,35.51,3,710.2,2003-03-18,Shipped,1,3,2003,Vintage Cars,33,S24_1937,"AV Stores, Co.",441715551555.0,Manchester,,UK,,53.4794892,-2.2451148,-7.61
10124,45,37.84,2,1702.8,2003-05-21,Shipped,2,5,2003,Vintage Cars,33,S24_1937,Signal Gift Stores,17025551838.0,Las Vegas,NV,USA,,36.1674263,-115.1484131,-14.67
10149,36,33.19,7,1194.84,2003-09-12,Shipped,3,9,2003,Vintage Cars,33,S24_1937,Signal Collectibles Ltd.,14155554312.0,Brisbane,CA,USA,,37.687165,-122.402794,-0.58
10162,37,27.22,5,1007.14,2003-10-18,Shipped,4,10,2003,Vintage Cars,33,S24_1937,Corporate Gift Ideas Co.,16505551386.0,San Francisco,CA,USA,,37.7879363,-122.4075201,17.52
10173,31,31.53,9,977.43,2003-11-05,Shipped,4,11,2003,Vintage Cars,33,S24_1937,Rovelli Gifts,3903535640555.0,Bergamo,,Italy,,45.7566557,9.7542192,4.45
10182,39,36.84,6,1436.76,2003-11-12,Shipped,4,11,2003,Vintage Cars,33,S24_1937,Mini Gifts Distributors Ltd.,14155551450.0,San Rafael,CA,USA,,37.9747795,-122.5316686,-11.64
10193,26,29.21,10,759.46,2003-11-21,Shipped,4,11,2003,Vintage Cars,33,S24_1937,"Australian Collectables, Ltd",6161938446555.0,Glen Waverley,Victoria,Australia,,-37.8796677,145.1629162,11.48
10205,32,37.17,5,1189.44,2003-12-03,Shipped,4,12,2003,Vintage Cars,33,S24_1937,Euro Shopping Channel,34915559444.0,Madrid,,Spain,,40.416782,-3.703507,-12.64
10214,20,34.19,3,683.8,2004-01-26,Shipped,1,1,2004,Vintage Cars,33,S24_1937,"Corrida Auto Replicas, Ltd",34915552282.0,Madrid,,Spain,,40.416782,-3.703507,-3.61
10227,42,29.21,6,1226.82,2004-03-02,Shipped,1,3,2004,Vintage Cars,33,S24_1937,"Saveley & Henriot, Co.",33478325555.0,Lyon,,France,,45.7578137,4.8320114,11.48
10243,33,29.54,1,974.82,2004-04-26,Shipped,2,4,2004,Vintage Cars,33,S24_1937,Diecast Collectables,16175552555.0,Boston,MA,USA,,42.3588336,-71.0578303,10.48
10280,20,28.88,12,577.6,2004-08-17,Shipped,3,8,2004,Vintage Cars,33,S24_1937,Amica Models & Co.,39114988555.0,Torino,,Italy,,45.0677551,7.6824892,12.48
10288,29,38.17,1,1106.93,2004-09-01,Shipped,3,9,2004,Vintage Cars,33,S24_1937,Handji Gifts& Co,,Singapore,,Singapore,,1.357107,103.8194992,-15.67
10304,23,30.2,16,694.6,2004-10-11,Shipped,4,10,2004,Vintage Cars,33,S24_1937,Auto Assoc. & Cie.,33130598555.0,Versailles,,France,,48.8035403,2.1266886,8.48
10312,39,29.54,13,1152.06,2004-10-21,Shipped,4,10,2004,Vintage Cars,33,S24_1937,Mini Gifts Distributors Ltd.,14155551450.0,San Rafael,CA,USA,,37.9747795,-122.5316686,10.48
10322,20,100.0,3,2624.0,2004-11-04,Shipped,4,11,2004,Vintage Cars,33,S24_1937,Online Diecast Creations Co.,16035558647.0,Nashua,NH,USA,,42.7656251,-71.4677032,-203.03
10332,45,81.91,6,3685.95,2004-11-17,Shipped,4,11,2004,Vintage Cars,33,S24_1937,"AV Stores, Co.",441715551555.0,Manchester,,UK,,53.4794892,-2.2451148,-148.21
10344,20,35.18,6,703.6,2004-11-25,Shipped,4,11,2004,Vintage Cars,33,S24_1937,Marseille Mini Autos,33491244555.0,Marseille,,France,,43.2961743,5.3699525,-6.61
10356,48,100.0,5,9720.0,2004-12-09,Shipped,4,12,2004,Vintage Cars,33,S24_1937,Lyon Souveniers,33146627555.0,Paris,,France,,48.8534951,2.3483915,-203.03
10367,23,36.29,13,834.67,2005-01-12,Resolved,1,1,2005,Vintage Cars,33,S24_1937,Toys4GrownUps.com,16265557265.0,Pasadena,CA,USA,,34.1476507,-118.144155,-9.97
10380,32,70.56,4,2257.92,2005-02-16,Shipped,1,2,2005,Vintage Cars,33,S24_1937,Euro Shopping Channel,34915559444.0,Madrid,,Spain,,40.416782,-3.703507,-113.82
10391,33,100.0,8,8344.71,2005-03-09,Shipped,1,3,2005,Vintage Cars,33,S24_1937,"Anna's Decorations, Ltd",61299368555.0,North Sydney,NSW,Australia,,-33.8343158,151.2091974,-203.03
10409,61,29.54,1,1801.94,2005-04-23,Shipped,2,4,2005,Vintage Cars,33,S24_1937,Handji Gifts& Co,,Singapore,,Singapore,,1.357107,103.8194992,10.48
10420,45,26.88,1,1209.6,2005-05-29,In Process,2,5,2005,Vintage Cars,33,S24_1937,Souveniers And Things Co.,61294958555.0,Chatswood,NSW,Australia,,-33.7967377,151.1814306,18.55
10107,38,83.03,7,3155.14,2003-02-24,Shipped,1,2,2003,Motorcycles,76,S24_2000,Land of Toys Inc.,12125557818.0,NYC,NY,USA,,40.7127281,-74.0060152,-9.25
10120,34,83.79,5,2848.86,2003-04-29,Shipped,2,4,2003,Motorcycles,76,S24_2000,"Australian Collectors, Co.",61395204555.0,Melbourne,Victoria,Australia,,-37.8142454,144.9631732,-10.25
10134,43,83.03,7,3570.29,2003-07-01,Shipped,3,7,2003,Motorcycles,76,S24_2000,Lyon Souveniers,33146627555.0,Paris,,France,,48.8534951,2.3483915,-9.25
10145,47,83.03,11,3902.41,2003-08-25,Shipped,3,8,2003,Motorcycles,76,S24_2000,Toys4GrownUps.com,16265557265.0,Pasadena,CA,USA,,34.1476507,-118.144155,-9.25
10158,22,67.03,1,1474.66,2003-10-10,Shipped,4,10,2003,Motorcycles,76,S24_2000,Baane Mini Imports,473307989555.0,Stavern,,Norway,,58.9983397,10.0360061,11.8
10168,29,75.41,6,2186.89,2003-10-28,Shipped,4,10,2003,Motorcycles,76,S24_2000,Technics Stores Inc.,16505556809.0,Burlingame,CA,USA,,37.5780965,-122.3473099,0.78
10180,28,68.55,14,1919.4,2003-11-11,Shipped,4,11,2003,Motorcycles,76,S24_2000,Daedalus Designs Imports,33320161555.0,Lille,,France,,50.6365654,3.0635282,9.8
10188,40,91.4,6,3656.0,2003-11-18,Shipped,4,11,2003,Motorcycles,76,S24_2000,Herkku Gifts,4722673215.0,Bergen,,Norway,,60.3943055,5.3259192,-20.26
10201,25,73.88,7,1847.0,2003-12-01,Shipped,4,12,2003,Motorcycles,76,S24_2000,Mini Wheels Co.,16505555787.0,San Francisco,CA,USA,,37.7879363,-122.4075201,2.79
10210,30,61.7,4,1851.0,2004-01-12,Shipped,1,1,2004,Motorcycles,76,S24_2000,Osaka Souveniers Co.,810663425555.0,Osaka,Osaka,Japan,,34.6937569,135.5014539,18.82
10223,38,69.31,6,2633.78,2004-02-20,Shipped,1,2,2004,Motorcycles,76,S24_2000,"Australian Collectors, Co.",61395204555.0,Melbourne,Victoria,Australia,,-37.8142454,144.9631732,8.8
10236,36,87.6,3,3153.6,2004-04-03,Shipped,2,4,2004,Motorcycles,76,S24_2000,Motor Mint Distributors Inc.,12155559857.0,Philadelphia,PA,USA,,39.9527237,-75.1635262,-15.26
10250,32,87.6,1,2803.2,2004-05-11,Shipped,2,5,2004,Motorcycles,76,S24_2000,The Sharp Gifts Warehouse,14085553659.0,San Jose,CA,USA,,37.3361663,-121.890591,-15.26
10263,37,62.46,7,2311.02,2004-06-28,Shipped,2,6,2004,Motorcycles,76,S24_2000,Gift Depot Inc.,12035552570.0,Bridgewater,CT,USA,,41.5350949,-73.3662305,17.82
10275,30,79.98,6,2399.4,2004-07-23,Shipped,3,7,2004,Motorcycles,76,S24_2000,La Rochelle Gifts,33240678555.0,Nantes,,France,,47.2186371,-1.5541362,-5.24
10285,39,70.08,11,2733.12,2004-08-27,Shipped,3,8,2004,Motorcycles,76,S24_2000,Marta's Replicas Co.,16175558555.0,Cambridge,MA,USA,,42.3656347,-71.1040018,7.79
10297,32,65.51,1,2096.32,2004-09-16,Shipped,3,9,2004,Motorcycles,76,S24_2000,"Clover Collections, Co.",35318621555.0,Dublin,,Ireland,,53.3493795,-6.2605593,13.8
10308,47,63.22,4,2971.34,2004-10-15,Shipped,4,10,2004,Motorcycles,76,S24_2000,Mini Classics,19145554562.0,White Plains,NY,USA,,41.0339862,-73.7629097,16.82
10318,26,86.83,6,2257.58,2004-11-02,Shipped,4,11,2004,Motorcycles,76,S24_2000,Diecast Classics Inc.,12155551555.0,Allentown,PA,USA,,40.6022552,-75.4716115,-14.25
10329,37,94.43,4,3493.91,2004-11-15,Shipped,4,11,2004,Motorcycles,76,S24_2000,Land of Toys Inc.,12125557818.0,NYC,NY,USA,,40.7127281,-74.0060152,-24.25
10340,55,79.98,8,4398.9,2004-11-24,Shipped,4,11,2004,Motorcycles,76,S24_2000,Enaco Distributors,34932034555.0,Barcelona,,Spain,,41.3825802,2.177073,-5.24
10363,21,100.0,8,3595.62,2005-01-06,Shipped,1,1,2005,Motorcycles,76,S24_2000,Suominen Souveniers,35898045555.0,Espoo,,Finland,,60.2049651,24.6559808,-31.58
10375,23,100.0,9,2443.29,2005-02-03,Shipped,1,2,2005,Motorcycles,76,S24_2000,La Rochelle Gifts,33240678555.0,Nantes,,France,,47.2186371,-1.5541362,-31.58
10389,49,81.4,2,3988.6,2005-03-03,Shipped,1,3,2005,Motorcycles,76,S24_2000,Scandinavian Gift Ideas,46695346555.0,Boras,,Sweden,,57.7210839,12.9407407,-7.11
10402,59,87.6,3,5168.4,2005-04-07,Shipped,2,4,2005,Motorcycles,76,S24_2000,Auto Canal Petit,33147556555.0,Paris,,France,,48.8534951,2.3483915,-15.26
10416,32,87.6,1,2803.2,2005-05-10,Shipped,2,5,2005,Motorcycles,76,S24_2000,L'ordine Souveniers,39522556555.0,Reggio Emilia,,Italy,,44.6086674,10.5940667,-15.26
10105,43,100.0,9,6341.21,2003-02-11,Shipped,1,2,2003,Ships,122,S24_2011,Danish Wholesale Imports,453531123555.0,Kobenhavn,,Denmark,,55.6867243,12.5700724,18.03
10117,41,100.0,3,5189.78,2003-04-16,Shipped,2,4,2003,Ships,122,S24_2011,"Dragon Souveniers, Ltd.",,Singapore,,Singapore,,1.357107,103.8194992,18.03
10129,45,100.0,9,6027.75,2003-06-12,Shipped,2,6,2003,Ships,122,S24_2011,"Stylish Desk Decors, Co.",441715550297.0,London,,UK,,51.5074456,-0.1277653,18.03
10142,33,100.0,6,3366.0,2003-08-08,Shipped,3,8,2003,Ships,122,S24_2011,Mini Gifts Distributors Ltd.,14155551450.0,San Rafael,CA,USA,,37.9747795,-122.5316686,18.03
10153,40,100.0,5,5456.4,2003-09-28,Shipped,3,9,2003,Ships,122,S24_2011,Euro Shopping Channel,34915559444.0,Madrid,,Spain,,40.416782,-3.703507,18.03
10167,33,100.0,16,3812.16,2003-10-23,Cancelled,4,10,2003,Ships,122,S24_2011,Scandinavian Gift Ideas,46695346555.0,Boras,,Sweden,,57.7210839,12.9407407,18.03
10177,50,100.0,7,6083.0,2003-11-07,Shipped,4,11,2003,Ships,122,S24_2011,CAF Imports,34913728555.0,Madrid,,Spain,,40.416782,-3.703507,18.03
10185,30,100.0,7,3170.7,2003-11-14,Shipped,4,11,2003,Ships,122,S24_2011,Mini Creations Ltd.,15085559555.0,New Bedford,MA,USA,,41.6362152,-70.934205,18.03
10197,41,100.0,13,4534.6,2003-11-26,Shipped,4,11,2003,Ships,122,S24_2011,Enaco Distributors,34932034555.0,Barcelona,,Spain,,41.3825802,2.177073,18.03
10208,35,100.0,7,4301.15,2004-01-02,Shipped,1,1,2004,Ships,122,S24_2011,"Saveley & Henriot, Co.",33478325555.0,Lyon,,France,,45.7578137,4.8320114,18.03
10221,49,100.0,1,6804.63,2004-02-18,Shipped,1,2,2004,Ships,122,S24_2011,Petit Auto,,Bruxelles,,Belgium,,50.8467372,4.352493,18.03
10232,46,100.0,4,5652.94,2004-03-20,Shipped,1,3,2004,Ships,122,S24_2011,giftsbymail.co.uk,441985558888.0,Cowes,Isle of Wight,UK,,50.7633176,-1.2985186,18.03
10248,48,100.0,10,6960.48,2004-05-07,Cancelled,2,5,2004,Ships,122,S24_2011,Land of Toys Inc.,12125557818.0,NYC,NY,USA,,40.7127281,-74.0060152,18.03
10261,36,100.0,8,4512.6,2004-06-17,Shipped,2,6,2004,Ships,122,S24_2011,Quebec Home Shopping Network,15145558054.0,Montreal,Quebec,Canada,,45.5031824,-73.5698065,18.03
10273,22,100.0,11,2784.76,2004-07-21,Shipped,3,7,2004,Ships,122,S24_2011,Petit Auto,,Bruxelles,,Belgium,,50.8467372,4.352493,18.03
10283,42,100.0,13,5316.36,2004-08-20,Shipped,3,8,2004,Ships,122,S24_2011,"Royal Canadian Collectables, Ltd.",16045554555.0,Tsawwassen,BC,Canada,,49.0242843,-123.0762236,18.03
10293,21,100.0,2,2941.89,2004-09-09,Shipped,3,9,2004,Ships,122,S24_2011,Amica Models & Co.,39114988555.0,Torino,,Italy,,45.0677551,7.6824892,18.03
10306,29,100.0,7,3207.4,2004-10-14,Shipped,4,10,2004,Ships,122,S24_2011,"AV Stores, Co.",441715551555.0,Manchester,,UK,,53.4794892,-2.2451148,18.03
10315,35,100.0,6,4215.05,2004-10-29,Shipped,4,10,2004,Ships,122,S24_2011,La Rochelle Gifts,33240678555.0,Nantes,,France,,47.2186371,-1.5541362,18.03
10326,41,100.0,4,4333.29,2004-11-09,Shipped,4,11,2004,Ships,122,S24_2011,"Volvo Model Replicas, Co",46921123555.0,Lule,,Sweden,,65.7395767,21.2283733,18.03
10337,29,71.97,4,2087.13,2004-11-21,Shipped,4,11,2004,Ships,122,S24_2011,Classic Legends Inc.,12125558493.0,NYC,NY,USA,,40.7127281,-74.0060152,41.01
10350,34,50.33,7,1711.22,2004-12-02,Shipped,4,12,2004,Ships,122,S24_2011,Euro Shopping Channel,34915559444.0,Madrid,,Spain,,40.416782,-3.703507,58.75
10372,37,100.0,8,3910.53,2005-01-26,Shipped,1,1,2005,Ships,122,S24_2011,"Tokyo Collectables, Ltd",81335840555.0,Minato-ku,Tokyo,Japan,,35.6580089,139.7515137,18.03
10384,28,80.54,3,2255.12,2005-02-23,Shipped,1,2,2005,Ships,122,S24_2011,Corporate Gift Ideas Co.,16505551386.0,San Francisco,CA,USA,,37.7879363,-122.4075201,33.98
10396,49,100.0,6,5720.75,2005-03-23,Shipped,1,3,2005,Ships,122,S24_2011,Mini Gifts Distributors Ltd.,14155551450.0,San Rafael,CA,USA,,37.9747795,-122.5316686,18.03
10414,23,100.0,10,3335.23,2005-05-06,On Hold,2,5,2005,Ships,122,S24_2011,Gifts4AllAges.com,16175559555.0,Boston,MA,USA,,42.3588336,-71.0578303,18.03
10101,46,53.76,2,2472.96,2003-01-09,Shipped,1,1,2003,Vintage Cars,44,S24_2022,"Blauer See Auto, Co.",496966902555.0,Frankfurt,,Germany,,50.1106444,8.6820917,-22.18
10110,39,44.35,2,1729.65,2003-03-18,Shipped,1,3,2003,Vintage Cars,44,S24_2022,"AV Stores, Co.",441715551555.0,Manchester,,UK,,53.4794892,-2.2451148,-0.8
10124,22,45.25,1,995.5,2003-05-21,Shipped,2,5,2003,Vintage Cars,44,S24_2022,Signal Gift Stores,17025551838.0,Las Vegas,NV,USA,,36.1674263,-115.1484131,-2.84
10149,49,49.28,6,2414.72,2003-09-12,Shipped,3,9,2003,Vintage Cars,44,S24_2022,Signal Collectibles Ltd.,14155554312.0,Brisbane,CA,USA,,37.687165,-122.402794,-12.0
10162,43,36.29,4,1560.47,2003-10-18,Shipped,4,10,2003,Vintage Cars,44,S24_2022,Corporate Gift Ideas Co.,16505551386.0,San Francisco,CA,USA,,37.7879363,-122.4075201,17.52
10173,27,41.22,8,1112.94,2003-11-05,Shipped,4,11,2003,Vintage Cars,44,S24_2022,Rovelli Gifts,3903535640555.0,Bergamo,,Italy,,45.7566557,9.7542192,6.32
10182,31,36.74,5,1138.94,2003-11-12,Shipped,4,11,2003,Vintage Cars,44,S24_2022,Mini Gifts Distributors Ltd.,14155551450.0,San Rafael,CA,USA,,37.9747795,-122.5316686,16.5
10193,20,50.62,9,1012.4,2003-11-21,Shipped,4,11,2003,Vintage Cars,44,S24_2022,"Australian Collectables, Ltd",6161938446555.0,Glen Waverley,Victoria,Australia,,-37.8796677,145.1629162,-15.05
10205,24,38.08,4,913.92,2003-12-03,Shipped,4,12,2003,Vintage Cars,44,S24_2022,Euro Shopping Channel,34915559444.0,Madrid,,Spain,,40.416782,-3.703507,13.45
10214,49,47.94,2,2349.06,2004-01-26,Shipped,1,1,2004,Vintage Cars,44,S24_2022,"Corrida Auto Replicas, Ltd",34915552282.0,Madrid,,Spain,,40.416782,-3.703507,-8.95
10227,24,48.38,5,1161.12,2004-03-02,Shipped,1,3,2004,Vintage Cars,44,S24_2022,"Saveley & Henriot, Co.",33478325555.0,Lyon,,France,,45.7578137,4.8320114,-9.95
10244,39,45.25,9,1764.75,2004-04-29,Shipped,2,4,2004,Vintage Cars,44,S24_2022,Euro Shopping Channel,34915559444.0,Madrid,,Spain,,40.416782,-3.703507,-2.84
10255,37,45.7,2,1690.9,2004-06-04,Shipped,2,6,2004,Vintage Cars,44,S24_2022,Mini Caravy,33388601555.0,Strasbourg,,France,,48.584614,7.7507127,-3.86
10280,45,47.49,11,2137.05,2004-08-17,Shipped,3,8,2004,Vintage Cars,44,S24_2022,Amica Models & Co.,39114988555.0,Torino,,Italy,,45.0677551,7.6824892,-7.93
10289,45,48.38,4,2177.1,2004-09-03,Shipped,3,9,2004,Vintage Cars,44,S24_2022,Herkku Gifts,4722673215.0,Bergen,,Norway,,60.3943055,5.3259192,-9.95
10304,44,39.42,15,1734.48,2004-10-11,Shipped,4,10,2004,Vintage Cars,44,S24_2022,Auto Assoc. & Cie.,33130598555.0,Versailles,,France,,48.8035403,2.1266886,10.41
10312,23,37.63,12,865.49,2004-10-21,Shipped,4,10,2004,Vintage Cars,44,S24_2022,Mini Gifts Distributors Ltd.,14155551450.0,San Rafael,CA,USA,,37.9747795,-122.5316686,14.48
10322,30,100.0,4,3500.1,2004-11-04,Shipped,4,11,2004,Vintage Cars,44,S24_2022,Online Diecast Creations Co.,16035558647.0,Nashua,NH,USA,,42.7656251,-71.4677032,-127.27
10332,26,85.52,10,2223.52,2004-11-17,Shipped,4,11,2004,Vintage Cars,44,S24_2022,"AV Stores, Co.",441715551555.0,Manchester,,UK,,53.4794892,-2.2451148,-94.36
